,name,date,pageviews
103,Internet_Research_Task_Force,201607,934.0
104,Internet_Research_Task_Force,201608,1188.0
105,Internet_Research_Task_Force,201609,1132.0
106,Internet_Research_Task_Force,201610,1149.0
107,Internet_Research_Task_Force,201611,1095.0
108,Internet_Research_Task_Force,201612,1173.0
109,Internet_Research_Task_Force,201701,1093.0
110,Internet_Research_Task_Force,201702,1062.0
111,Internet_Research_Task_Force,201703,986.0
112,Internet_Research_Task_Force,201704,1080.0
113,Internet_Research_Task_Force,201705,961.0
114,Internet_Research_Task_Force,201706,849.0
115,Internet_Research_Task_Force,201707,854.0
116,Internet_Research_Task_Force,201708,979.0
117,Internet_Research_Task_Force,201709,851.0
118,Internet_Research_Task_Force,201710,927.0
119,Internet_Research_Task_Force,201711,954.0
120,Internet_Research_Task_Force,201712,844.0
121,Internet_Research_Task_Force,201801,1042.0
122,Internet_Research_Task_Force,201802,857.0
123,Internet_Research_Task_Force,201803,1059.0
124,Internet_Research_Task_Force,201804,947.0
125,Internet_Research_Task_Force,201805,1048.0
126,Internet_Research_Task_Force,201806,865.0
0,Data_compression,200712,39447.0
1,Data_compression,200801,66617.0
2,Data_compression,200802,65569.0
3,Data_compression,200803,64612.0
4,Data_compression,200804,67790.0
5,Data_compression,200805,71220.0
6,Data_compression,200806,66321.0
7,Data_compression,200807,56883.0
8,Data_compression,200808,57879.0
9,Data_compression,200809,67325.0
10,Data_compression,200810,64923.0
11,Data_compression,200811,73975.0
12,Data_compression,200812,69384.0
13,Data_compression,200901,77895.0
14,Data_compression,200902,76149.0
15,Data_compression,200903,87596.0
16,Data_compression,200904,68916.0
17,Data_compression,200905,69349.0
18,Data_compression,200906,61443.0
19,Data_compression,200907,59904.0
20,Data_compression,200908,58728.0
21,Data_compression,200909,66487.0
22,Data_compression,200910,66719.0
23,Data_compression,200911,69905.0
24,Data_compression,200912,62435.0
25,Data_compression,201001,63154.0
26,Data_compression,201002,65673.0
27,Data_compression,201003,76428.0
28,Data_compression,201004,72663.0
29,Data_compression,201005,71093.0
30,Data_compression,201006,49615.0
31,Data_compression,201007,50938.0
32,Data_compression,201008,76478.0
33,Data_compression,201009,80206.0
34,Data_compression,201010,84362.0
35,Data_compression,201011,78607.0
36,Data_compression,201012,79143.0
37,Data_compression,201101,79683.0
38,Data_compression,201102,70757.0
39,Data_compression,201103,74103.0
40,Data_compression,201104,63827.0
41,Data_compression,201105,65290.0
42,Data_compression,201106,58742.0
43,Data_compression,201107,53211.0
44,Data_compression,201108,54114.0
45,Data_compression,201109,52173.0
46,Data_compression,201110,63562.0
47,Data_compression,201111,63792.0
48,Data_compression,201112,50073.0
49,Data_compression,201201,57980.0
50,Data_compression,201202,58952.0
51,Data_compression,201203,59003.0
52,Data_compression,201204,52400.0
53,Data_compression,201205,53589.0
54,Data_compression,201206,44562.0
55,Data_compression,201207,42418.0
56,Data_compression,201208,44303.0
57,Data_compression,201209,49016.0
58,Data_compression,201210,56802.0
59,Data_compression,201211,55379.0
60,Data_compression,201212,49772.0
61,Data_compression,201301,57028.0
62,Data_compression,201302,53135.0
63,Data_compression,201303,62498.0
64,Data_compression,201304,36679.0
65,Data_compression,201305,40729.0
66,Data_compression,201306,43134.0
67,Data_compression,201307,40971.0
68,Data_compression,201308,37099.0
69,Data_compression,201309,39295.0
70,Data_compression,201310,45815.0
71,Data_compression,201311,41450.0
72,Data_compression,201312,38691.0
73,Data_compression,201401,40951.0
74,Data_compression,201402,40938.0
75,Data_compression,201403,45109.0
76,Data_compression,201404,46274.0
77,Data_compression,201405,43162.0
78,Data_compression,201406,42189.0
79,Data_compression,201407,39474.0
80,Data_compression,201408,37736.0
81,Data_compression,201409,48190.0
82,Data_compression,201410,43801.0
83,Data_compression,201411,44290.0
84,Data_compression,201412,39251.0
85,Data_compression,201501,41805.0
86,Data_compression,201502,38827.0
87,Data_compression,201503,41332.0
88,Data_compression,201504,46084.0
89,Data_compression,201505,45893.0
90,Data_compression,201506,36224.0
91,Data_compression,201507,24620.0
92,Data_compression,201508,24644.0
93,Data_compression,201509,27919.0
94,Data_compression,201510,32282.0
95,Data_compression,201511,29037.0
96,Data_compression,201512,27705.0
97,Data_compression,201601,30100.0
98,Data_compression,201602,29793.0
99,Data_compression,201603,31600.0
100,Data_compression,201604,31636.0
101,Data_compression,201605,35289.0
102,Data_compression,201606,31131.0
103,Data_compression,201607,25913.0
104,Data_compression,201608,27373.0
105,Data_compression,201609,30806.0
106,Data_compression,201610,33937.0
107,Data_compression,201611,35539.0
108,Data_compression,201612,30953.0
109,Data_compression,201701,31549.0
110,Data_compression,201702,29485.0
111,Data_compression,201703,35020.0
112,Data_compression,201704,32492.0
113,Data_compression,201705,35001.0
114,Data_compression,201706,28877.0
115,Data_compression,201707,25286.0
116,Data_compression,201708,25640.0
117,Data_compression,201709,26283.0
118,Data_compression,201710,29883.0
119,Data_compression,201711,32676.0
120,Data_compression,201712,26242.0
121,Data_compression,201801,28750.0
122,Data_compression,201802,28014.0
123,Data_compression,201803,30740.0
124,Data_compression,201804,30872.0
125,Data_compression,201805,30120.0
126,Data_compression,201806,24783.0
0,Stream_Control_Transmission_Protocol,200712,864.0
1,Stream_Control_Transmission_Protocol,200801,1587.0
2,Stream_Control_Transmission_Protocol,200802,1646.0
3,Stream_Control_Transmission_Protocol,200803,1553.0
4,Stream_Control_Transmission_Protocol,200804,1786.0
5,Stream_Control_Transmission_Protocol,200805,1751.0
6,Stream_Control_Transmission_Protocol,200806,1520.0
7,Stream_Control_Transmission_Protocol,200807,1459.0
8,Stream_Control_Transmission_Protocol,200808,1183.0
9,Stream_Control_Transmission_Protocol,200809,1620.0
10,Stream_Control_Transmission_Protocol,200810,1724.0
11,Stream_Control_Transmission_Protocol,200811,1802.0
12,Stream_Control_Transmission_Protocol,200812,1809.0
13,Stream_Control_Transmission_Protocol,200901,2308.0
14,Stream_Control_Transmission_Protocol,200902,2109.0
15,Stream_Control_Transmission_Protocol,200903,2353.0
16,Stream_Control_Transmission_Protocol,200904,2220.0
17,Stream_Control_Transmission_Protocol,200905,2469.0
18,Stream_Control_Transmission_Protocol,200906,2015.0
19,Stream_Control_Transmission_Protocol,200907,2156.0
20,Stream_Control_Transmission_Protocol,200908,1876.0
21,Stream_Control_Transmission_Protocol,200909,2018.0
22,Stream_Control_Transmission_Protocol,200910,2105.0
23,Stream_Control_Transmission_Protocol,200911,2271.0
24,Stream_Control_Transmission_Protocol,200912,1393.0
25,Stream_Control_Transmission_Protocol,201001,1916.0
26,Stream_Control_Transmission_Protocol,201002,1763.0
27,Stream_Control_Transmission_Protocol,201003,1658.0
28,Stream_Control_Transmission_Protocol,201004,1430.0
29,Stream_Control_Transmission_Protocol,201005,1466.0
30,Stream_Control_Transmission_Protocol,201006,1188.0
31,Stream_Control_Transmission_Protocol,201007,1084.0
32,Stream_Control_Transmission_Protocol,201008,1372.0
33,Stream_Control_Transmission_Protocol,201009,1644.0
34,Stream_Control_Transmission_Protocol,201010,1935.0
35,Stream_Control_Transmission_Protocol,201011,1730.0
36,Stream_Control_Transmission_Protocol,201012,1363.0
37,Stream_Control_Transmission_Protocol,201101,1918.0
38,Stream_Control_Transmission_Protocol,201102,1532.0
39,Stream_Control_Transmission_Protocol,201103,1538.0
40,Stream_Control_Transmission_Protocol,201104,1492.0
41,Stream_Control_Transmission_Protocol,201105,1653.0
42,Stream_Control_Transmission_Protocol,201106,1367.0
43,Stream_Control_Transmission_Protocol,201107,1390.0
44,Stream_Control_Transmission_Protocol,201108,1135.0
45,Stream_Control_Transmission_Protocol,201109,1159.0
46,Stream_Control_Transmission_Protocol,201110,1288.0
47,Stream_Control_Transmission_Protocol,201111,1624.0
48,Stream_Control_Transmission_Protocol,201112,1209.0
49,Stream_Control_Transmission_Protocol,201201,1775.0
50,Stream_Control_Transmission_Protocol,201202,42892.0
51,Stream_Control_Transmission_Protocol,201203,1610.0
52,Stream_Control_Transmission_Protocol,201204,1285.0
53,Stream_Control_Transmission_Protocol,201205,1397.0
54,Stream_Control_Transmission_Protocol,201206,1524.0
55,Stream_Control_Transmission_Protocol,201207,1401.0
56,Stream_Control_Transmission_Protocol,201208,1176.0
57,Stream_Control_Transmission_Protocol,201209,1299.0
58,Stream_Control_Transmission_Protocol,201210,1513.0
59,Stream_Control_Transmission_Protocol,201211,1478.0
60,Stream_Control_Transmission_Protocol,201212,1187.0
61,Stream_Control_Transmission_Protocol,201301,1559.0
62,Stream_Control_Transmission_Protocol,201302,1510.0
63,Stream_Control_Transmission_Protocol,201303,1390.0
64,Stream_Control_Transmission_Protocol,201304,1236.0
65,Stream_Control_Transmission_Protocol,201305,1332.0
66,Stream_Control_Transmission_Protocol,201306,1339.0
67,Stream_Control_Transmission_Protocol,201307,1566.0
68,Stream_Control_Transmission_Protocol,201308,1111.0
69,Stream_Control_Transmission_Protocol,201309,1178.0
70,Stream_Control_Transmission_Protocol,201310,1194.0
71,Stream_Control_Transmission_Protocol,201311,1115.0
72,Stream_Control_Transmission_Protocol,201312,1005.0
73,Stream_Control_Transmission_Protocol,201401,1418.0
74,Stream_Control_Transmission_Protocol,201402,1470.0
75,Stream_Control_Transmission_Protocol,201403,1380.0
76,Stream_Control_Transmission_Protocol,201404,1601.0
77,Stream_Control_Transmission_Protocol,201405,1184.0
78,Stream_Control_Transmission_Protocol,201406,1154.0
79,Stream_Control_Transmission_Protocol,201407,1287.0
80,Stream_Control_Transmission_Protocol,201408,993.0
81,Stream_Control_Transmission_Protocol,201409,1146.0
82,Stream_Control_Transmission_Protocol,201410,1206.0
83,Stream_Control_Transmission_Protocol,201411,1274.0
84,Stream_Control_Transmission_Protocol,201412,1109.0
85,Stream_Control_Transmission_Protocol,201501,1443.0
86,Stream_Control_Transmission_Protocol,201502,1422.0
87,Stream_Control_Transmission_Protocol,201503,1293.0
88,Stream_Control_Transmission_Protocol,201504,1259.0
89,Stream_Control_Transmission_Protocol,201505,1028.0
90,Stream_Control_Transmission_Protocol,201506,1336.0
91,Stream_Control_Transmission_Protocol,201507,13155.0
92,Stream_Control_Transmission_Protocol,201508,12457.0
93,Stream_Control_Transmission_Protocol,201509,13264.0
94,Stream_Control_Transmission_Protocol,201510,14888.0
95,Stream_Control_Transmission_Protocol,201511,14289.0
96,Stream_Control_Transmission_Protocol,201512,12226.0
97,Stream_Control_Transmission_Protocol,201601,12607.0
98,Stream_Control_Transmission_Protocol,201602,12788.0
99,Stream_Control_Transmission_Protocol,201603,12537.0
100,Stream_Control_Transmission_Protocol,201604,13097.0
101,Stream_Control_Transmission_Protocol,201605,12740.0
102,Stream_Control_Transmission_Protocol,201606,11574.0
103,Stream_Control_Transmission_Protocol,201607,10756.0
104,Stream_Control_Transmission_Protocol,201608,11877.0
105,Stream_Control_Transmission_Protocol,201609,11827.0
106,Stream_Control_Transmission_Protocol,201610,12616.0
107,Stream_Control_Transmission_Protocol,201611,12974.0
108,Stream_Control_Transmission_Protocol,201612,12566.0
109,Stream_Control_Transmission_Protocol,201701,12566.0
110,Stream_Control_Transmission_Protocol,201702,11565.0
111,Stream_Control_Transmission_Protocol,201703,13381.0
112,Stream_Control_Transmission_Protocol,201704,12428.0
113,Stream_Control_Transmission_Protocol,201705,13319.0
114,Stream_Control_Transmission_Protocol,201706,11287.0
115,Stream_Control_Transmission_Protocol,201707,10687.0
116,Stream_Control_Transmission_Protocol,201708,11197.0
117,Stream_Control_Transmission_Protocol,201709,10771.0
118,Stream_Control_Transmission_Protocol,201710,11640.0
119,Stream_Control_Transmission_Protocol,201711,12160.0
120,Stream_Control_Transmission_Protocol,201712,12376.0
121,Stream_Control_Transmission_Protocol,201801,11309.0
122,Stream_Control_Transmission_Protocol,201802,11085.0
123,Stream_Control_Transmission_Protocol,201803,11954.0
124,Stream_Control_Transmission_Protocol,201804,11266.0
125,Stream_Control_Transmission_Protocol,201805,12726.0
126,Stream_Control_Transmission_Protocol,201806,15510.0
0,Internet_Key_Exchange,200712,2602.0
1,Internet_Key_Exchange,200801,4255.0
2,Internet_Key_Exchange,200802,5450.0
3,Internet_Key_Exchange,200803,3520.0
4,Internet_Key_Exchange,200804,4866.0
5,Internet_Key_Exchange,200805,3995.0
6,Internet_Key_Exchange,200806,5568.0
7,Internet_Key_Exchange,200807,4632.0
8,Internet_Key_Exchange,200808,3337.0
9,Internet_Key_Exchange,200809,5650.0
10,Internet_Key_Exchange,200810,6152.0
11,Internet_Key_Exchange,200811,5052.0
12,Internet_Key_Exchange,200812,4286.0
13,Internet_Key_Exchange,200901,5138.0
14,Internet_Key_Exchange,200902,5693.0
15,Internet_Key_Exchange,200903,6294.0
16,Internet_Key_Exchange,200904,5905.0
17,Internet_Key_Exchange,200905,6555.0
18,Internet_Key_Exchange,200906,6249.0
19,Internet_Key_Exchange,200907,5892.0
20,Internet_Key_Exchange,200908,5468.0
21,Internet_Key_Exchange,200909,5948.0
22,Internet_Key_Exchange,200910,6516.0
23,Internet_Key_Exchange,200911,6248.0
24,Internet_Key_Exchange,200912,5187.0
25,Internet_Key_Exchange,201001,5533.0
26,Internet_Key_Exchange,201002,5256.0
27,Internet_Key_Exchange,201003,6159.0
28,Internet_Key_Exchange,201004,5902.0
29,Internet_Key_Exchange,201005,5575.0
30,Internet_Key_Exchange,201006,4597.0
31,Internet_Key_Exchange,201007,4360.0
32,Internet_Key_Exchange,201008,6108.0
33,Internet_Key_Exchange,201009,6580.0
34,Internet_Key_Exchange,201010,7042.0
35,Internet_Key_Exchange,201011,7174.0
36,Internet_Key_Exchange,201012,7148.0
37,Internet_Key_Exchange,201101,7056.0
38,Internet_Key_Exchange,201102,6394.0
39,Internet_Key_Exchange,201103,7712.0
40,Internet_Key_Exchange,201104,7146.0
41,Internet_Key_Exchange,201105,7517.0
42,Internet_Key_Exchange,201106,7090.0
43,Internet_Key_Exchange,201107,6350.0
44,Internet_Key_Exchange,201108,6249.0
45,Internet_Key_Exchange,201109,5687.0
46,Internet_Key_Exchange,201110,7152.0
47,Internet_Key_Exchange,201111,7844.0
48,Internet_Key_Exchange,201112,6491.0
49,Internet_Key_Exchange,201201,9497.0
50,Internet_Key_Exchange,201202,8052.0
51,Internet_Key_Exchange,201203,7831.0
52,Internet_Key_Exchange,201204,7591.0
53,Internet_Key_Exchange,201205,8561.0
54,Internet_Key_Exchange,201206,7901.0
55,Internet_Key_Exchange,201207,7859.0
56,Internet_Key_Exchange,201208,7946.0
57,Internet_Key_Exchange,201209,7973.0
58,Internet_Key_Exchange,201210,9123.0
59,Internet_Key_Exchange,201211,9205.0
60,Internet_Key_Exchange,201212,8196.0
61,Internet_Key_Exchange,201301,10028.0
62,Internet_Key_Exchange,201302,10008.0
63,Internet_Key_Exchange,201303,11113.0
64,Internet_Key_Exchange,201304,11234.0
65,Internet_Key_Exchange,201305,11161.0
66,Internet_Key_Exchange,201306,10525.0
67,Internet_Key_Exchange,201307,10608.0
68,Internet_Key_Exchange,201308,9730.0
69,Internet_Key_Exchange,201309,9271.0
70,Internet_Key_Exchange,201310,11034.0
71,Internet_Key_Exchange,201311,11615.0
72,Internet_Key_Exchange,201312,8864.0
73,Internet_Key_Exchange,201401,9014.0
74,Internet_Key_Exchange,201402,8708.0
75,Internet_Key_Exchange,201403,10086.0
76,Internet_Key_Exchange,201404,10924.0
77,Internet_Key_Exchange,201405,9688.0
78,Internet_Key_Exchange,201406,8998.0
79,Internet_Key_Exchange,201407,9256.0
80,Internet_Key_Exchange,201408,9369.0
81,Internet_Key_Exchange,201409,10262.0
82,Internet_Key_Exchange,201410,10082.0
83,Internet_Key_Exchange,201411,9714.0
84,Internet_Key_Exchange,201412,9447.0
85,Internet_Key_Exchange,201501,9873.0
86,Internet_Key_Exchange,201502,10404.0
87,Internet_Key_Exchange,201503,10533.0
88,Internet_Key_Exchange,201504,10177.0
89,Internet_Key_Exchange,201505,9923.0
90,Internet_Key_Exchange,201506,9695.0
91,Internet_Key_Exchange,201507,9104.0
92,Internet_Key_Exchange,201508,9377.0
93,Internet_Key_Exchange,201509,9565.0
94,Internet_Key_Exchange,201510,10716.0
95,Internet_Key_Exchange,201511,10685.0
96,Internet_Key_Exchange,201512,10494.0
97,Internet_Key_Exchange,201601,11160.0
98,Internet_Key_Exchange,201602,13202.0
99,Internet_Key_Exchange,201603,12138.0
100,Internet_Key_Exchange,201604,10911.0
101,Internet_Key_Exchange,201605,11023.0
102,Internet_Key_Exchange,201606,10395.0
103,Internet_Key_Exchange,201607,9083.0
104,Internet_Key_Exchange,201608,11993.0
105,Internet_Key_Exchange,201609,12581.0
106,Internet_Key_Exchange,201610,11262.0
107,Internet_Key_Exchange,201611,11945.0
108,Internet_Key_Exchange,201612,10617.0
109,Internet_Key_Exchange,201701,10952.0
110,Internet_Key_Exchange,201702,10460.0
111,Internet_Key_Exchange,201703,12025.0
112,Internet_Key_Exchange,201704,10166.0
113,Internet_Key_Exchange,201705,11150.0
114,Internet_Key_Exchange,201706,9753.0
115,Internet_Key_Exchange,201707,9307.0
116,Internet_Key_Exchange,201708,9761.0
117,Internet_Key_Exchange,201709,9692.0
118,Internet_Key_Exchange,201710,10297.0
119,Internet_Key_Exchange,201711,11271.0
120,Internet_Key_Exchange,201712,9543.0
121,Internet_Key_Exchange,201801,10533.0
122,Internet_Key_Exchange,201802,9888.0
123,Internet_Key_Exchange,201803,10528.0
124,Internet_Key_Exchange,201804,10877.0
125,Internet_Key_Exchange,201805,10727.0
126,Internet_Key_Exchange,201806,9301.0
0,Speech_translation,200712,0.0
1,Speech_translation,200801,0.0
2,Speech_translation,200802,0.0
3,Speech_translation,200803,1.0
4,Speech_translation,200804,1.0
5,Speech_translation,200805,4.0
6,Speech_translation,200806,0.0
7,Speech_translation,200807,1.0
8,Speech_translation,200808,0.0
9,Speech_translation,200809,1.0
10,Speech_translation,200810,0.0
11,Speech_translation,200811,4.0
12,Speech_translation,200812,0.0
13,Speech_translation,200901,0.0
14,Speech_translation,200902,1.0
15,Speech_translation,200903,0.0
16,Speech_translation,200904,0.0
17,Speech_translation,200905,1.0
18,Speech_translation,200906,0.0
19,Speech_translation,200907,4.0
20,Speech_translation,200908,0.0
21,Speech_translation,200909,1.0
22,Speech_translation,200910,0.0
23,Speech_translation,200911,0.0
24,Speech_translation,200912,1.0
25,Speech_translation,201001,2.0
26,Speech_translation,201002,3.0
27,Speech_translation,201003,1.0
28,Speech_translation,201004,2.0
29,Speech_translation,201005,1.0
30,Speech_translation,201006,1.0
31,Speech_translation,201007,0.0
32,Speech_translation,201008,2.0
33,Speech_translation,201009,3.0
34,Speech_translation,201010,2.0
35,Speech_translation,201011,0.0
36,Speech_translation,201012,0.0
37,Speech_translation,201101,0.0
38,Speech_translation,201102,67.0
39,Speech_translation,201103,73.0
40,Speech_translation,201104,182.0
41,Speech_translation,201105,111.0
42,Speech_translation,201106,341.0
43,Speech_translation,201107,232.0
44,Speech_translation,201108,247.0
45,Speech_translation,201109,205.0
46,Speech_translation,201110,231.0
47,Speech_translation,201111,276.0
48,Speech_translation,201112,222.0
49,Speech_translation,201201,320.0
50,Speech_translation,201202,421.0
51,Speech_translation,201203,374.0
52,Speech_translation,201204,342.0
53,Speech_translation,201205,371.0
54,Speech_translation,201206,395.0
55,Speech_translation,201207,428.0
56,Speech_translation,201208,417.0
57,Speech_translation,201209,558.0
58,Speech_translation,201210,664.0
59,Speech_translation,201211,711.0
60,Speech_translation,201212,670.0
61,Speech_translation,201301,834.0
62,Speech_translation,201302,715.0
63,Speech_translation,201303,771.0
64,Speech_translation,201304,648.0
65,Speech_translation,201305,632.0
66,Speech_translation,201306,572.0
67,Speech_translation,201307,491.0
68,Speech_translation,201308,590.0
69,Speech_translation,201309,570.0
70,Speech_translation,201310,703.0
71,Speech_translation,201311,586.0
72,Speech_translation,201312,566.0
73,Speech_translation,201401,621.0
74,Speech_translation,201402,556.0
75,Speech_translation,201403,669.0
76,Speech_translation,201404,497.0
77,Speech_translation,201405,601.0
78,Speech_translation,201406,443.0
79,Speech_translation,201407,476.0
80,Speech_translation,201408,482.0
81,Speech_translation,201409,605.0
82,Speech_translation,201410,623.0
83,Speech_translation,201411,621.0
84,Speech_translation,201412,500.0
85,Speech_translation,201501,548.0
86,Speech_translation,201502,539.0
87,Speech_translation,201503,584.0
88,Speech_translation,201504,491.0
89,Speech_translation,201505,561.0
90,Speech_translation,201506,432.0
91,Speech_translation,201507,433.0
92,Speech_translation,201508,439.0
93,Speech_translation,201509,621.0
94,Speech_translation,201510,772.0
95,Speech_translation,201511,628.0
96,Speech_translation,201512,612.0
97,Speech_translation,201601,719.0
98,Speech_translation,201602,835.0
99,Speech_translation,201603,786.0
100,Speech_translation,201604,736.0
101,Speech_translation,201605,715.0
102,Speech_translation,201606,574.0
103,Speech_translation,201607,717.0
104,Speech_translation,201608,573.0
105,Speech_translation,201609,655.0
106,Speech_translation,201610,670.0
107,Speech_translation,201611,694.0
108,Speech_translation,201612,583.0
109,Speech_translation,201701,680.0
110,Speech_translation,201702,795.0
111,Speech_translation,201703,928.0
112,Speech_translation,201704,1317.0
113,Speech_translation,201705,710.0
114,Speech_translation,201706,664.0
115,Speech_translation,201707,645.0
116,Speech_translation,201708,666.0
117,Speech_translation,201709,681.0
118,Speech_translation,201710,851.0
119,Speech_translation,201711,839.0
120,Speech_translation,201712,680.0
121,Speech_translation,201801,848.0
122,Speech_translation,201802,713.0
123,Speech_translation,201803,844.0
124,Speech_translation,201804,718.0
125,Speech_translation,201805,665.0
126,Speech_translation,201806,607.0
0,Speech_recognition,200712,16416.0
1,Speech_recognition,200801,28877.0
2,Speech_recognition,200802,29701.0
3,Speech_recognition,200803,29082.0
4,Speech_recognition,200804,29027.0
5,Speech_recognition,200805,30922.0
6,Speech_recognition,200806,31497.0
7,Speech_recognition,200807,27741.0
8,Speech_recognition,200808,26654.0
9,Speech_recognition,200809,32445.0
10,Speech_recognition,200810,30704.0
11,Speech_recognition,200811,30904.0
12,Speech_recognition,200812,27521.0
13,Speech_recognition,200901,31164.0
14,Speech_recognition,200902,32784.0
15,Speech_recognition,200903,37475.0
16,Speech_recognition,200904,33353.0
17,Speech_recognition,200905,34109.0
18,Speech_recognition,200906,31856.0
19,Speech_recognition,200907,30771.0
20,Speech_recognition,200908,31050.0
21,Speech_recognition,200909,35904.0
22,Speech_recognition,200910,37283.0
23,Speech_recognition,200911,40572.0
24,Speech_recognition,200912,35653.0
25,Speech_recognition,201001,37750.0
26,Speech_recognition,201002,37796.0
27,Speech_recognition,201003,44111.0
28,Speech_recognition,201004,39940.0
29,Speech_recognition,201005,39062.0
30,Speech_recognition,201006,30211.0
31,Speech_recognition,201007,36107.0
32,Speech_recognition,201008,48913.0
33,Speech_recognition,201009,48717.0
34,Speech_recognition,201010,48832.0
35,Speech_recognition,201011,43761.0
36,Speech_recognition,201012,40447.0
37,Speech_recognition,201101,44099.0
38,Speech_recognition,201102,39693.0
39,Speech_recognition,201103,40792.0
40,Speech_recognition,201104,34115.0
41,Speech_recognition,201105,38427.0
42,Speech_recognition,201106,33035.0
43,Speech_recognition,201107,30727.0
44,Speech_recognition,201108,32500.0
45,Speech_recognition,201109,31817.0
46,Speech_recognition,201110,42650.0
47,Speech_recognition,201111,42032.0
48,Speech_recognition,201112,32893.0
49,Speech_recognition,201201,36450.0
50,Speech_recognition,201202,36156.0
51,Speech_recognition,201203,37736.0
52,Speech_recognition,201204,32129.0
53,Speech_recognition,201205,31417.0
54,Speech_recognition,201206,27364.0
55,Speech_recognition,201207,28010.0
56,Speech_recognition,201208,27559.0
57,Speech_recognition,201209,32783.0
58,Speech_recognition,201210,38451.0
59,Speech_recognition,201211,37031.0
60,Speech_recognition,201212,31066.0
61,Speech_recognition,201301,38609.0
62,Speech_recognition,201302,40250.0
63,Speech_recognition,201303,45169.0
64,Speech_recognition,201304,41425.0
65,Speech_recognition,201305,41214.0
66,Speech_recognition,201306,34933.0
67,Speech_recognition,201307,31754.0
68,Speech_recognition,201308,27965.0
69,Speech_recognition,201309,29092.0
70,Speech_recognition,201310,34039.0
71,Speech_recognition,201311,31056.0
72,Speech_recognition,201312,24978.0
73,Speech_recognition,201401,24040.0
74,Speech_recognition,201402,25397.0
75,Speech_recognition,201403,29771.0
76,Speech_recognition,201404,27752.0
77,Speech_recognition,201405,25182.0
78,Speech_recognition,201406,20760.0
79,Speech_recognition,201407,23203.0
80,Speech_recognition,201408,22005.0
81,Speech_recognition,201409,26546.0
82,Speech_recognition,201410,25865.0
83,Speech_recognition,201411,26179.0
84,Speech_recognition,201412,22255.0
85,Speech_recognition,201501,24251.0
86,Speech_recognition,201502,23523.0
87,Speech_recognition,201503,28112.0
88,Speech_recognition,201504,25970.0
89,Speech_recognition,201505,24251.0
90,Speech_recognition,201506,17856.0
91,Speech_recognition,201507,19863.0
92,Speech_recognition,201508,19770.0
93,Speech_recognition,201509,23024.0
94,Speech_recognition,201510,27928.0
95,Speech_recognition,201511,24512.0
96,Speech_recognition,201512,21669.0
97,Speech_recognition,201601,24270.0
98,Speech_recognition,201602,24080.0
99,Speech_recognition,201603,26776.0
100,Speech_recognition,201604,27213.0
101,Speech_recognition,201605,26552.0
102,Speech_recognition,201606,23140.0
103,Speech_recognition,201607,21775.0
104,Speech_recognition,201608,22874.0
105,Speech_recognition,201609,28769.0
106,Speech_recognition,201610,28496.0
107,Speech_recognition,201611,27954.0
108,Speech_recognition,201612,26689.0
109,Speech_recognition,201701,25348.0
110,Speech_recognition,201702,24543.0
111,Speech_recognition,201703,29583.0
112,Speech_recognition,201704,34509.0
113,Speech_recognition,201705,25842.0
114,Speech_recognition,201706,20934.0
115,Speech_recognition,201707,22291.0
116,Speech_recognition,201708,21480.0
117,Speech_recognition,201709,22944.0
118,Speech_recognition,201710,29837.0
119,Speech_recognition,201711,29389.0
120,Speech_recognition,201712,25387.0
121,Speech_recognition,201801,24660.0
122,Speech_recognition,201802,23554.0
123,Speech_recognition,201803,25750.0
124,Speech_recognition,201804,24483.0
125,Speech_recognition,201805,25734.0
126,Speech_recognition,201806,22550.0
0,Quantum_technology,200712,3.0
1,Quantum_technology,200801,45.0
2,Quantum_technology,200802,182.0
3,Quantum_technology,200803,171.0
4,Quantum_technology,200804,169.0
5,Quantum_technology,200805,147.0
6,Quantum_technology,200806,177.0
7,Quantum_technology,200807,195.0
8,Quantum_technology,200808,211.0
9,Quantum_technology,200809,233.0
10,Quantum_technology,200810,232.0
11,Quantum_technology,200811,254.0
12,Quantum_technology,200812,220.0
13,Quantum_technology,200901,233.0
14,Quantum_technology,200902,254.0
15,Quantum_technology,200903,323.0
16,Quantum_technology,200904,202.0
17,Quantum_technology,200905,250.0
18,Quantum_technology,200906,193.0
19,Quantum_technology,200907,263.0
20,Quantum_technology,200908,264.0
21,Quantum_technology,200909,256.0
22,Quantum_technology,200910,271.0
23,Quantum_technology,200911,243.0
24,Quantum_technology,200912,212.0
25,Quantum_technology,201001,239.0
26,Quantum_technology,201002,255.0
27,Quantum_technology,201003,347.0
28,Quantum_technology,201004,349.0
29,Quantum_technology,201005,334.0
30,Quantum_technology,201006,213.0
31,Quantum_technology,201007,264.0
32,Quantum_technology,201008,388.0
33,Quantum_technology,201009,461.0
34,Quantum_technology,201010,440.0
35,Quantum_technology,201011,468.0
36,Quantum_technology,201012,395.0
37,Quantum_technology,201101,468.0
38,Quantum_technology,201102,445.0
39,Quantum_technology,201103,477.0
40,Quantum_technology,201104,503.0
41,Quantum_technology,201105,420.0
42,Quantum_technology,201106,667.0
43,Quantum_technology,201107,726.0
44,Quantum_technology,201108,754.0
45,Quantum_technology,201109,761.0
46,Quantum_technology,201110,843.0
47,Quantum_technology,201111,922.0
48,Quantum_technology,201112,834.0
49,Quantum_technology,201201,884.0
50,Quantum_technology,201202,805.0
