,name,date,month_edits
153,Digital_electronics,201404,6
154,Digital_electronics,201405,1
155,Digital_electronics,201406,2
156,Digital_electronics,201407,5
157,Digital_electronics,201408,2
158,Digital_electronics,201409,1
159,Digital_electronics,201410,3
160,Digital_electronics,201411,6
161,Digital_electronics,201412,0
162,Digital_electronics,201501,8
163,Digital_electronics,201502,2
164,Digital_electronics,201503,4
165,Digital_electronics,201504,4
166,Digital_electronics,201505,1
167,Digital_electronics,201506,2
168,Digital_electronics,201507,2
169,Digital_electronics,201508,5
170,Digital_electronics,201509,13
171,Digital_electronics,201510,7
172,Digital_electronics,201511,8
173,Digital_electronics,201512,5
174,Digital_electronics,201601,0
175,Digital_electronics,201602,15
176,Digital_electronics,201603,4
177,Digital_electronics,201604,14
178,Digital_electronics,201605,1
179,Digital_electronics,201606,3
180,Digital_electronics,201607,0
181,Digital_electronics,201608,1
182,Digital_electronics,201609,9
183,Digital_electronics,201610,12
184,Digital_electronics,201611,3
185,Digital_electronics,201612,0
186,Digital_electronics,201701,3
187,Digital_electronics,201702,6
188,Digital_electronics,201703,7
189,Digital_electronics,201704,2
190,Digital_electronics,201705,6
191,Digital_electronics,201706,4
192,Digital_electronics,201707,3
193,Digital_electronics,201708,2
194,Digital_electronics,201709,7
195,Digital_electronics,201710,18
196,Digital_electronics,201711,0
197,Digital_electronics,201712,0
198,Digital_electronics,201801,1
199,Digital_electronics,201802,0
200,Digital_electronics,201803,0
201,Digital_electronics,201804,0
202,Digital_electronics,201805,2
203,Digital_electronics,201806,9
204,Digital_electronics,201807,0
0,Integrated_Services_Digital_Network,200107,0
1,Integrated_Services_Digital_Network,200108,0
2,Integrated_Services_Digital_Network,200109,0
3,Integrated_Services_Digital_Network,200110,0
4,Integrated_Services_Digital_Network,200111,0
5,Integrated_Services_Digital_Network,200112,0
6,Integrated_Services_Digital_Network,200201,0
7,Integrated_Services_Digital_Network,200202,1
8,Integrated_Services_Digital_Network,200203,0
9,Integrated_Services_Digital_Network,200204,0
10,Integrated_Services_Digital_Network,200205,0
11,Integrated_Services_Digital_Network,200206,0
12,Integrated_Services_Digital_Network,200207,0
13,Integrated_Services_Digital_Network,200208,0
14,Integrated_Services_Digital_Network,200209,2
15,Integrated_Services_Digital_Network,200210,4
16,Integrated_Services_Digital_Network,200211,1
17,Integrated_Services_Digital_Network,200212,1
18,Integrated_Services_Digital_Network,200301,0
19,Integrated_Services_Digital_Network,200302,0
20,Integrated_Services_Digital_Network,200303,1
21,Integrated_Services_Digital_Network,200304,5
22,Integrated_Services_Digital_Network,200305,2
23,Integrated_Services_Digital_Network,200306,3
24,Integrated_Services_Digital_Network,200307,6
25,Integrated_Services_Digital_Network,200308,1
26,Integrated_Services_Digital_Network,200309,2
27,Integrated_Services_Digital_Network,200310,5
28,Integrated_Services_Digital_Network,200311,1
29,Integrated_Services_Digital_Network,200312,1
30,Integrated_Services_Digital_Network,200401,0
31,Integrated_Services_Digital_Network,200402,1
32,Integrated_Services_Digital_Network,200403,3
33,Integrated_Services_Digital_Network,200404,4
34,Integrated_Services_Digital_Network,200405,4
35,Integrated_Services_Digital_Network,200406,6
36,Integrated_Services_Digital_Network,200407,4
37,Integrated_Services_Digital_Network,200408,8
38,Integrated_Services_Digital_Network,200409,3
39,Integrated_Services_Digital_Network,200410,2
40,Integrated_Services_Digital_Network,200411,6
41,Integrated_Services_Digital_Network,200412,6
42,Integrated_Services_Digital_Network,200501,10
43,Integrated_Services_Digital_Network,200502,10
44,Integrated_Services_Digital_Network,200503,0
45,Integrated_Services_Digital_Network,200504,6
46,Integrated_Services_Digital_Network,200505,10
47,Integrated_Services_Digital_Network,200506,5
48,Integrated_Services_Digital_Network,200507,3
49,Integrated_Services_Digital_Network,200508,6
50,Integrated_Services_Digital_Network,200509,6
51,Integrated_Services_Digital_Network,200510,10
52,Integrated_Services_Digital_Network,200511,16
53,Integrated_Services_Digital_Network,200512,14
54,Integrated_Services_Digital_Network,200601,7
55,Integrated_Services_Digital_Network,200602,15
56,Integrated_Services_Digital_Network,200603,4
57,Integrated_Services_Digital_Network,200604,20
58,Integrated_Services_Digital_Network,200605,28
59,Integrated_Services_Digital_Network,200606,46
60,Integrated_Services_Digital_Network,200607,9
61,Integrated_Services_Digital_Network,200608,15
62,Integrated_Services_Digital_Network,200609,15
63,Integrated_Services_Digital_Network,200610,11
64,Integrated_Services_Digital_Network,200611,26
65,Integrated_Services_Digital_Network,200612,14
66,Integrated_Services_Digital_Network,200701,18
67,Integrated_Services_Digital_Network,200702,14
68,Integrated_Services_Digital_Network,200703,17
69,Integrated_Services_Digital_Network,200704,27
70,Integrated_Services_Digital_Network,200705,9
71,Integrated_Services_Digital_Network,200706,9
72,Integrated_Services_Digital_Network,200707,10
73,Integrated_Services_Digital_Network,200708,18
74,Integrated_Services_Digital_Network,200709,7
75,Integrated_Services_Digital_Network,200710,27
76,Integrated_Services_Digital_Network,200711,7
77,Integrated_Services_Digital_Network,200712,8
78,Integrated_Services_Digital_Network,200801,8
79,Integrated_Services_Digital_Network,200802,9
80,Integrated_Services_Digital_Network,200803,19
81,Integrated_Services_Digital_Network,200804,9
82,Integrated_Services_Digital_Network,200805,21
83,Integrated_Services_Digital_Network,200806,33
84,Integrated_Services_Digital_Network,200807,18
85,Integrated_Services_Digital_Network,200808,27
86,Integrated_Services_Digital_Network,200809,23
87,Integrated_Services_Digital_Network,200810,10
88,Integrated_Services_Digital_Network,200811,18
89,Integrated_Services_Digital_Network,200812,11
90,Integrated_Services_Digital_Network,200901,10
91,Integrated_Services_Digital_Network,200902,9
92,Integrated_Services_Digital_Network,200903,17
93,Integrated_Services_Digital_Network,200904,16
94,Integrated_Services_Digital_Network,200905,5
95,Integrated_Services_Digital_Network,200906,15
96,Integrated_Services_Digital_Network,200907,20
97,Integrated_Services_Digital_Network,200908,8
98,Integrated_Services_Digital_Network,200909,14
99,Integrated_Services_Digital_Network,200910,16
100,Integrated_Services_Digital_Network,200911,5
101,Integrated_Services_Digital_Network,200912,6
102,Integrated_Services_Digital_Network,201001,8
103,Integrated_Services_Digital_Network,201002,20
104,Integrated_Services_Digital_Network,201003,12
105,Integrated_Services_Digital_Network,201004,17
106,Integrated_Services_Digital_Network,201005,6
107,Integrated_Services_Digital_Network,201006,18
108,Integrated_Services_Digital_Network,201007,18
109,Integrated_Services_Digital_Network,201008,17
110,Integrated_Services_Digital_Network,201009,8
111,Integrated_Services_Digital_Network,201010,15
112,Integrated_Services_Digital_Network,201011,14
113,Integrated_Services_Digital_Network,201012,24
114,Integrated_Services_Digital_Network,201101,10
115,Integrated_Services_Digital_Network,201102,16
116,Integrated_Services_Digital_Network,201103,10
117,Integrated_Services_Digital_Network,201104,14
118,Integrated_Services_Digital_Network,201105,19
119,Integrated_Services_Digital_Network,201106,2
120,Integrated_Services_Digital_Network,201107,6
121,Integrated_Services_Digital_Network,201108,8
122,Integrated_Services_Digital_Network,201109,11
123,Integrated_Services_Digital_Network,201110,1
124,Integrated_Services_Digital_Network,201111,7
125,Integrated_Services_Digital_Network,201112,2
126,Integrated_Services_Digital_Network,201201,5
127,Integrated_Services_Digital_Network,201202,1
128,Integrated_Services_Digital_Network,201203,0
129,Integrated_Services_Digital_Network,201204,15
130,Integrated_Services_Digital_Network,201205,1
131,Integrated_Services_Digital_Network,201206,6
132,Integrated_Services_Digital_Network,201207,12
133,Integrated_Services_Digital_Network,201208,9
134,Integrated_Services_Digital_Network,201209,3
135,Integrated_Services_Digital_Network,201210,1
136,Integrated_Services_Digital_Network,201211,0
137,Integrated_Services_Digital_Network,201212,6
138,Integrated_Services_Digital_Network,201301,15
139,Integrated_Services_Digital_Network,201302,5
140,Integrated_Services_Digital_Network,201303,1
141,Integrated_Services_Digital_Network,201304,3
142,Integrated_Services_Digital_Network,201305,7
143,Integrated_Services_Digital_Network,201306,6
144,Integrated_Services_Digital_Network,201307,8
145,Integrated_Services_Digital_Network,201308,3
146,Integrated_Services_Digital_Network,201309,2
147,Integrated_Services_Digital_Network,201310,2
148,Integrated_Services_Digital_Network,201311,6
149,Integrated_Services_Digital_Network,201312,11
150,Integrated_Services_Digital_Network,201401,6
151,Integrated_Services_Digital_Network,201402,7
152,Integrated_Services_Digital_Network,201403,1
153,Integrated_Services_Digital_Network,201404,1
154,Integrated_Services_Digital_Network,201405,0
155,Integrated_Services_Digital_Network,201406,1
156,Integrated_Services_Digital_Network,201407,52
157,Integrated_Services_Digital_Network,201408,2
158,Integrated_Services_Digital_Network,201409,2
159,Integrated_Services_Digital_Network,201410,7
160,Integrated_Services_Digital_Network,201411,1
161,Integrated_Services_Digital_Network,201412,0
162,Integrated_Services_Digital_Network,201501,0
163,Integrated_Services_Digital_Network,201502,1
164,Integrated_Services_Digital_Network,201503,8
165,Integrated_Services_Digital_Network,201504,1
166,Integrated_Services_Digital_Network,201505,2
167,Integrated_Services_Digital_Network,201506,16
168,Integrated_Services_Digital_Network,201507,0
169,Integrated_Services_Digital_Network,201508,4
170,Integrated_Services_Digital_Network,201509,0
171,Integrated_Services_Digital_Network,201510,1
172,Integrated_Services_Digital_Network,201511,5
173,Integrated_Services_Digital_Network,201512,2
174,Integrated_Services_Digital_Network,201601,0
175,Integrated_Services_Digital_Network,201602,1
176,Integrated_Services_Digital_Network,201603,3
177,Integrated_Services_Digital_Network,201604,3
178,Integrated_Services_Digital_Network,201605,1
179,Integrated_Services_Digital_Network,201606,2
180,Integrated_Services_Digital_Network,201607,3
181,Integrated_Services_Digital_Network,201608,3
182,Integrated_Services_Digital_Network,201609,1
183,Integrated_Services_Digital_Network,201610,4
184,Integrated_Services_Digital_Network,201611,9
185,Integrated_Services_Digital_Network,201612,0
186,Integrated_Services_Digital_Network,201701,1
187,Integrated_Services_Digital_Network,201702,0
188,Integrated_Services_Digital_Network,201703,2
189,Integrated_Services_Digital_Network,201704,4
190,Integrated_Services_Digital_Network,201705,6
191,Integrated_Services_Digital_Network,201706,1
192,Integrated_Services_Digital_Network,201707,1
193,Integrated_Services_Digital_Network,201708,0
194,Integrated_Services_Digital_Network,201709,1
195,Integrated_Services_Digital_Network,201710,2
196,Integrated_Services_Digital_Network,201711,5
197,Integrated_Services_Digital_Network,201712,4
198,Integrated_Services_Digital_Network,201801,2
199,Integrated_Services_Digital_Network,201802,0
200,Integrated_Services_Digital_Network,201803,1
201,Integrated_Services_Digital_Network,201804,1
202,Integrated_Services_Digital_Network,201805,6
203,Integrated_Services_Digital_Network,201806,4
204,Integrated_Services_Digital_Network,201807,0
0,Virtual_reality,200107,0
1,Virtual_reality,200108,0
2,Virtual_reality,200109,0
3,Virtual_reality,200110,0
4,Virtual_reality,200111,1
5,Virtual_reality,200112,0
6,Virtual_reality,200201,0
7,Virtual_reality,200202,1
8,Virtual_reality,200203,0
9,Virtual_reality,200204,0
10,Virtual_reality,200205,0
11,Virtual_reality,200206,1
12,Virtual_reality,200207,1
13,Virtual_reality,200208,1
14,Virtual_reality,200209,4
15,Virtual_reality,200210,2
16,Virtual_reality,200211,0
17,Virtual_reality,200212,0
18,Virtual_reality,200301,1
19,Virtual_reality,200302,3
20,Virtual_reality,200303,3
21,Virtual_reality,200304,0
22,Virtual_reality,200305,1
23,Virtual_reality,200306,5
24,Virtual_reality,200307,0
25,Virtual_reality,200308,0
26,Virtual_reality,200309,1
27,Virtual_reality,200310,2
28,Virtual_reality,200311,0
29,Virtual_reality,200312,2
30,Virtual_reality,200401,1
31,Virtual_reality,200402,0
32,Virtual_reality,200403,0
33,Virtual_reality,200404,1
34,Virtual_reality,200405,0
35,Virtual_reality,200406,1
36,Virtual_reality,200407,3
37,Virtual_reality,200408,3
38,Virtual_reality,200409,4
39,Virtual_reality,200410,1
40,Virtual_reality,200411,4
41,Virtual_reality,200412,14
42,Virtual_reality,200501,7
43,Virtual_reality,200502,7
44,Virtual_reality,200503,5
45,Virtual_reality,200504,11
46,Virtual_reality,200505,1
47,Virtual_reality,200506,10
48,Virtual_reality,200507,3
49,Virtual_reality,200508,8
50,Virtual_reality,200509,7
51,Virtual_reality,200510,10
52,Virtual_reality,200511,18
53,Virtual_reality,200512,21
54,Virtual_reality,200601,75
55,Virtual_reality,200602,60
56,Virtual_reality,200603,37
57,Virtual_reality,200604,18
58,Virtual_reality,200605,28
59,Virtual_reality,200606,34
60,Virtual_reality,200607,36
61,Virtual_reality,200608,31
62,Virtual_reality,200609,25
63,Virtual_reality,200610,42
64,Virtual_reality,200611,74
65,Virtual_reality,200612,88
66,Virtual_reality,200701,42
67,Virtual_reality,200702,62
68,Virtual_reality,200703,3
69,Virtual_reality,200704,44
70,Virtual_reality,200705,35
71,Virtual_reality,200706,71
72,Virtual_reality,200707,24
73,Virtual_reality,200708,53
74,Virtual_reality,200709,100
75,Virtual_reality,200710,70
76,Virtual_reality,200711,60
77,Virtual_reality,200712,53
78,Virtual_reality,200801,48
79,Virtual_reality,200802,46
80,Virtual_reality,200803,21
81,Virtual_reality,200804,30
82,Virtual_reality,200805,26
83,Virtual_reality,200806,37
84,Virtual_reality,200807,20
85,Virtual_reality,200808,38
86,Virtual_reality,200809,14
87,Virtual_reality,200810,20
88,Virtual_reality,200811,36
89,Virtual_reality,200812,14
90,Virtual_reality,200901,30
91,Virtual_reality,200902,38
92,Virtual_reality,200903,15
93,Virtual_reality,200904,20
94,Virtual_reality,200905,6
95,Virtual_reality,200906,22
96,Virtual_reality,200907,17
97,Virtual_reality,200908,21
98,Virtual_reality,200909,11
99,Virtual_reality,200910,15
100,Virtual_reality,200911,30
101,Virtual_reality,200912,16
102,Virtual_reality,201001,7
103,Virtual_reality,201002,23
104,Virtual_reality,201003,40
105,Virtual_reality,201004,28
106,Virtual_reality,201005,18
107,Virtual_reality,201006,20
108,Virtual_reality,201007,7
109,Virtual_reality,201008,46
110,Virtual_reality,201009,27
111,Virtual_reality,201010,7
112,Virtual_reality,201011,22
113,Virtual_reality,201012,23
114,Virtual_reality,201101,31
115,Virtual_reality,201102,8
116,Virtual_reality,201103,4
117,Virtual_reality,201104,28
118,Virtual_reality,201105,11
119,Virtual_reality,201106,4
120,Virtual_reality,201107,17
121,Virtual_reality,201108,15
122,Virtual_reality,201109,16
123,Virtual_reality,201110,6
124,Virtual_reality,201111,8
125,Virtual_reality,201112,7
126,Virtual_reality,201201,45
127,Virtual_reality,201202,23
128,Virtual_reality,201203,28
129,Virtual_reality,201204,3
130,Virtual_reality,201205,12
131,Virtual_reality,201206,3
132,Virtual_reality,201207,13
133,Virtual_reality,201208,5
134,Virtual_reality,201209,12
135,Virtual_reality,201210,3
136,Virtual_reality,201211,5
137,Virtual_reality,201212,12
138,Virtual_reality,201301,7
139,Virtual_reality,201302,17
140,Virtual_reality,201303,18
141,Virtual_reality,201304,11
142,Virtual_reality,201305,13
143,Virtual_reality,201306,12
144,Virtual_reality,201307,9
145,Virtual_reality,201308,9
146,Virtual_reality,201309,10
147,Virtual_reality,201310,16
148,Virtual_reality,201311,8
149,Virtual_reality,201312,13
150,Virtual_reality,201401,8
151,Virtual_reality,201402,16
152,Virtual_reality,201403,21
153,Virtual_reality,201404,22
154,Virtual_reality,201405,16
155,Virtual_reality,201406,11
156,Virtual_reality,201407,11
157,Virtual_reality,201408,16
158,Virtual_reality,201409,28
159,Virtual_reality,201410,2
160,Virtual_reality,201411,13
161,Virtual_reality,201412,27
162,Virtual_reality,201501,10
163,Virtual_reality,201502,24
164,Virtual_reality,201503,29
165,Virtual_reality,201504,20
166,Virtual_reality,201505,8
167,Virtual_reality,201506,12
168,Virtual_reality,201507,16
169,Virtual_reality,201508,11
170,Virtual_reality,201509,40
171,Virtual_reality,201510,34
172,Virtual_reality,201511,27
173,Virtual_reality,201512,41
174,Virtual_reality,201601,30
175,Virtual_reality,201602,30
176,Virtual_reality,201603,57
177,Virtual_reality,201604,29
178,Virtual_reality,201605,31
179,Virtual_reality,201606,53
180,Virtual_reality,201607,46
181,Virtual_reality,201608,34
182,Virtual_reality,201609,76
183,Virtual_reality,201610,102
184,Virtual_reality,201611,55
185,Virtual_reality,201612,41
186,Virtual_reality,201701,42
187,Virtual_reality,201702,63
188,Virtual_reality,201703,36
189,Virtual_reality,201704,169
190,Virtual_reality,201705,43
191,Virtual_reality,201706,47
192,Virtual_reality,201707,37
193,Virtual_reality,201708,18
194,Virtual_reality,201709,26
195,Virtual_reality,201710,37
196,Virtual_reality,201711,25
197,Virtual_reality,201712,37
198,Virtual_reality,201801,32
199,Virtual_reality,201802,57
200,Virtual_reality,201803,37
201,Virtual_reality,201804,33
202,Virtual_reality,201805,39
203,Virtual_reality,201806,37
204,Virtual_reality,201807,22
0,Value-added_service,200107,0
1,Value-added_service,200108,0
2,Value-added_service,200109,0
3,Value-added_service,200110,0
4,Value-added_service,200111,0
5,Value-added_service,200112,0
6,Value-added_service,200201,0
7,Value-added_service,200202,0
8,Value-added_service,200203,0
9,Value-added_service,200204,0
10,Value-added_service,200205,0
11,Value-added_service,200206,0
12,Value-added_service,200207,0
13,Value-added_service,200208,0
14,Value-added_service,200209,0
15,Value-added_service,200210,0
16,Value-added_service,200211,0
17,Value-added_service,200212,0
18,Value-added_service,200301,0
19,Value-added_service,200302,0
20,Value-added_service,200303,0
21,Value-added_service,200304,0
22,Value-added_service,200305,0
23,Value-added_service,200306,0
24,Value-added_service,200307,0
25,Value-added_service,200308,0
26,Value-added_service,200309,0
27,Value-added_service,200310,0
28,Value-added_service,200311,0
29,Value-added_service,200312,0
30,Value-added_service,200401,0
31,Value-added_service,200402,0
32,Value-added_service,200403,0
33,Value-added_service,200404,0
34,Value-added_service,200405,0
35,Value-added_service,200406,0
36,Value-added_service,200407,0
37,Value-added_service,200408,0
38,Value-added_service,200409,0
39,Value-added_service,200410,0
40,Value-added_service,200411,0
41,Value-added_service,200412,0
42,Value-added_service,200501,0
43,Value-added_service,200502,0
44,Value-added_service,200503,0
45,Value-added_service,200504,0
46,Value-added_service,200505,0
47,Value-added_service,200506,0
48,Value-added_service,200507,0
49,Value-added_service,200508,0
50,Value-added_service,200509,0
51,Value-added_service,200510,2
52,Value-added_service,200511,0
53,Value-added_service,200512,0
54,Value-added_service,200601,1
55,Value-added_service,200602,0
56,Value-added_service,200603,0
57,Value-added_service,200604,0
58,Value-added_service,200605,1
59,Value-added_service,200606,0
60,Value-added_service,200607,1
61,Value-added_service,200608,4
62,Value-added_service,200609,0
63,Value-added_service,200610,0
64,Value-added_service,200611,1
65,Value-added_service,200612,2
66,Value-added_service,200701,0
67,Value-added_service,200702,1
68,Value-added_service,200703,1
69,Value-added_service,200704,0
70,Value-added_service,200705,0
71,Value-added_service,200706,0
72,Value-added_service,200707,2
73,Value-added_service,200708,0
74,Value-added_service,200709,0
75,Value-added_service,200710,6
76,Value-added_service,200711,10
77,Value-added_service,200712,7
78,Value-added_service,200801,0
79,Value-added_service,200802,3
80,Value-added_service,200803,1
81,Value-added_service,200804,2
82,Value-added_service,200805,0
83,Value-added_service,200806,1
84,Value-added_service,200807,0
85,Value-added_service,200808,0
86,Value-added_service,200809,0
87,Value-added_service,200810,1
88,Value-added_service,200811,3
89,Value-added_service,200812,0
90,Value-added_service,200901,0
91,Value-added_service,200902,0
92,Value-added_service,200903,0
93,Value-added_service,200904,0
94,Value-added_service,200905,2
95,Value-added_service,200906,0
96,Value-added_service,200907,0
97,Value-added_service,200908,0
98,Value-added_service,200909,1
99,Value-added_service,200910,0
100,Value-added_service,200911,2
101,Value-added_service,200912,0
102,Value-added_service,201001,0
103,Value-added_service,201002,1
104,Value-added_service,201003,3
105,Value-added_service,201004,2
106,Value-added_service,201005,1
107,Value-added_service,201006,0
108,Value-added_service,201007,0
109,Value-added_service,201008,1
110,Value-added_service,201009,2
111,Value-added_service,201010,2
112,Value-added_service,201011,0
113,Value-added_service,201012,1
114,Value-added_service,201101,1
115,Value-added_service,201102,0
116,Value-added_service,201103,2
117,Value-added_service,201104,1
118,Value-added_service,201105,2
119,Value-added_service,201106,2
120,Value-added_service,201107,0
121,Value-added_service,201108,0
122,Value-added_service,201109,3
123,Value-added_service,201110,0
124,Value-added_service,201111,1
125,Value-added_service,201112,0
126,Value-added_service,201201,2
127,Value-added_service,201202,1
128,Value-added_service,201203,3
129,Value-added_service,201204,6
130,Value-added_service,201205,2
131,Value-added_service,201206,1
132,Value-added_service,201207,1
133,Value-added_service,201208,0
134,Value-added_service,201209,2
135,Value-added_service,201210,1
136,Value-added_service,201211,0
137,Value-added_service,201212,0
138,Value-added_service,201301,1
139,Value-added_service,201302,1
140,Value-added_service,201303,1
141,Value-added_service,201304,1
142,Value-added_service,201305,1
143,Value-added_service,201306,3
144,Value-added_service,201307,2
145,Value-added_service,201308,0
146,Value-added_service,201309,0
147,Value-added_service,201310,2
148,Value-added_service,201311,0
149,Value-added_service,201312,0
150,Value-added_service,201401,1
151,Value-added_service,201402,5
152,Value-added_service,201403,2
153,Value-added_service,201404,3
154,Value-added_service,201405,5
155,Value-added_service,201406,5
156,Value-added_service,201407,15
157,Value-added_service,201408,6
158,Value-added_service,201409,4
159,Value-added_service,201410,2
160,Value-added_service,201411,6
161,Value-added_service,201412,7
162,Value-added_service,201501,11
163,Value-added_service,201502,5
164,Value-added_service,201503,0
165,Value-added_service,201504,0
166,Value-added_service,201505,9
167,Value-added_service,201506,2
168,Value-added_service,201507,0
169,Value-added_service,201508,1
170,Value-added_service,201509,0
171,Value-added_service,201510,0
172,Value-added_service,201511,1
173,Value-added_service,201512,2
174,Value-added_service,201601,0
175,Value-added_service,201602,5
176,Value-added_service,201603,4
177,Value-added_service,201604,0
178,Value-added_service,201605,0
179,Value-added_service,201606,1
180,Value-added_service,201607,2
181,Value-added_service,201608,0
182,Value-added_service,201609,0
183,Value-added_service,201610,1
184,Value-added_service,201611,6
185,Value-added_service,201612,2
186,Value-added_service,201701,0
187,Value-added_service,201702,0
188,Value-added_service,201703,3
189,Value-added_service,201704,0
190,Value-added_service,201705,6
191,Value-added_service,201706,0
192,Value-added_service,201707,1
193,Value-added_service,201708,5
194,Value-added_service,201709,3
195,Value-added_service,201710,3
196,Value-added_service,201711,2
197,Value-added_service,201712,0
198,Value-added_service,201801,0
199,Value-added_service,201802,0
200,Value-added_service,201803,0
201,Value-added_service,201804,0
202,Value-added_service,201805,0
203,Value-added_service,201806,0
204,Value-added_service,201807,0
0,Quagga_(software),200107,0
1,Quagga_(software),200108,0
2,Quagga_(software),200109,0
3,Quagga_(software),200110,0
4,Quagga_(software),200111,0
5,Quagga_(software),200112,0
6,Quagga_(software),200201,0
7,Quagga_(software),200202,0
8,Quagga_(software),200203,0
9,Quagga_(software),200204,0
10,Quagga_(software),200205,0
11,Quagga_(software),200206,0
12,Quagga_(software),200207,0
13,Quagga_(software),200208,0
14,Quagga_(software),200209,0
15,Quagga_(software),200210,0
16,Quagga_(software),200211,0
17,Quagga_(software),200212,0
18,Quagga_(software),200301,0
19,Quagga_(software),200302,0
20,Quagga_(software),200303,0
21,Quagga_(software),200304,0
22,Quagga_(software),200305,0
23,Quagga_(software),200306,0
24,Quagga_(software),200307,0
25,Quagga_(software),200308,0
26,Quagga_(software),200309,0
27,Quagga_(software),200310,0
28,Quagga_(software),200311,0
29,Quagga_(software),200312,0
30,Quagga_(software),200401,0
31,Quagga_(software),200402,0
32,Quagga_(software),200403,0
33,Quagga_(software),200404,0
34,Quagga_(software),200405,0
35,Quagga_(software),200406,0
36,Quagga_(software),200407,0
37,Quagga_(software),200408,0
38,Quagga_(software),200409,0
39,Quagga_(software),200410,0
40,Quagga_(software),200411,0
41,Quagga_(software),200412,0
42,Quagga_(software),200501,0
43,Quagga_(software),200502,0
44,Quagga_(software),200503,0
45,Quagga_(software),200504,0
46,Quagga_(software),200505,0
47,Quagga_(software),200506,0
48,Quagga_(software),200507,0
49,Quagga_(software),200508,0
50,Quagga_(software),200509,0
51,Quagga_(software),200510,0
52,Quagga_(software),200511,0
53,Quagga_(software),200512,0
54,Quagga_(software),200601,0
55,Quagga_(software),200602,0
56,Quagga_(software),200603,0
57,Quagga_(software),200604,0
58,Quagga_(software),200605,0
59,Quagga_(software),200606,0
60,Quagga_(software),200607,3
61,Quagga_(software),200608,1
62,Quagga_(software),200609,1
63,Quagga_(software),200610,0
64,Quagga_(software),200611,1
65,Quagga_(software),200612,2
66,Quagga_(software),200701,3
67,Quagga_(software),200702,2
68,Quagga_(software),200703,0
69,Quagga_(software),200704,1
70,Quagga_(software),200705,7
71,Quagga_(software),200706,0
72,Quagga_(software),200707,0
73,Quagga_(software),200708,2
74,Quagga_(software),200709,2
75,Quagga_(software),200710,0
76,Quagga_(software),200711,0
77,Quagga_(software),200712,4
78,Quagga_(software),200801,1
79,Quagga_(software),200802,1
80,Quagga_(software),200803,1
81,Quagga_(software),200804,0
82,Quagga_(software),200805,0
83,Quagga_(software),200806,1
84,Quagga_(software),200807,0
85,Quagga_(software),200808,1
86,Quagga_(software),200809,1
87,Quagga_(software),200810,1
88,Quagga_(software),200811,1
89,Quagga_(software),200812,2
90,Quagga_(software),200901,0
91,Quagga_(software),200902,3
92,Quagga_(software),200903,0
93,Quagga_(software),200904,0
94,Quagga_(software),200905,1
95,Quagga_(software),200906,3
96,Quagga_(software),200907,0
97,Quagga_(software),200908,0
98,Quagga_(software),200909,0
99,Quagga_(software),200910,1
100,Quagga_(software),200911,0
101,Quagga_(software),200912,0
102,Quagga_(software),201001,0
103,Quagga_(software),201002,1
104,Quagga_(software),201003,1
105,Quagga_(software),201004,2
106,Quagga_(software),201005,0
107,Quagga_(software),201006,1
108,Quagga_(software),201007,2
109,Quagga_(software),201008,0
110,Quagga_(software),201009,3
111,Quagga_(software),201010,3
112,Quagga_(software),201011,0
113,Quagga_(software),201012,4
114,Quagga_(software),201101,0
115,Quagga_(software),201102,1
116,Quagga_(software),201103,0
117,Quagga_(software),201104,1
118,Quagga_(software),201105,0
119,Quagga_(software),201106,2
120,Quagga_(software),201107,1
121,Quagga_(software),201108,0
122,Quagga_(software),201109,0
123,Quagga_(software),201110,0
124,Quagga_(software),201111,0
125,Quagga_(software),201112,0
126,Quagga_(software),201201,0
127,Quagga_(software),201202,1
128,Quagga_(software),201203,0
129,Quagga_(software),201204,2
130,Quagga_(software),201205,3
131,Quagga_(software),201206,0
132,Quagga_(software),201207,2
133,Quagga_(software),201208,1
134,Quagga_(software),201209,1
135,Quagga_(software),201210,3
136,Quagga_(software),201211,1
137,Quagga_(software),201212,0
138,Quagga_(software),201301,1
139,Quagga_(software),201302,1
140,Quagga_(software),201303,0
141,Quagga_(software),201304,0
142,Quagga_(software),201305,0
143,Quagga_(software),201306,0
144,Quagga_(software),201307,2
145,Quagga_(software),201308,0
146,Quagga_(software),201309,0
147,Quagga_(software),201310,0
148,Quagga_(software),201311,0
149,Quagga_(software),201312,0
150,Quagga_(software),201401,0
151,Quagga_(software),201402,0
152,Quagga_(software),201403,0
153,Quagga_(software),201404,0
154,Quagga_(software),201405,0
155,Quagga_(software),201406,0
156,Quagga_(software),201407,0
157,Quagga_(software),201408,2
158,Quagga_(software),201409,1
159,Quagga_(software),201410,0
160,Quagga_(software),201411,0
161,Quagga_(software),201412,0
162,Quagga_(software),201501,1
163,Quagga_(software),201502,1
164,Quagga_(software),201503,2
165,Quagga_(software),201504,1
166,Quagga_(software),201505,1
167,Quagga_(software),201506,1
168,Quagga_(software),201507,0
169,Quagga_(software),201508,0
170,Quagga_(software),201509,0
171,Quagga_(software),201510,0
172,Quagga_(software),201511,3
173,Quagga_(software),201512,0
174,Quagga_(software),201601,0
175,Quagga_(software),201602,0
176,Quagga_(software),201603,0
177,Quagga_(software),201604,0
178,Quagga_(software),201605,1
179,Quagga_(software),201606,0
180,Quagga_(software),201607,0
181,Quagga_(software),201608,0
182,Quagga_(software),201609,0
