date,hits,keyword,geo,gprop,category
2005-06-01,16,Transmission Control Protocol,world,web,0
2005-07-01,20,Transmission Control Protocol,world,web,0
2005-08-01,23,Transmission Control Protocol,world,web,0
2005-09-01,26,Transmission Control Protocol,world,web,0
2005-10-01,22,Transmission Control Protocol,world,web,0
2005-11-01,22,Transmission Control Protocol,world,web,0
2005-12-01,16,Transmission Control Protocol,world,web,0
2006-01-01,24,Transmission Control Protocol,world,web,0
2006-02-01,22,Transmission Control Protocol,world,web,0
2006-03-01,21,Transmission Control Protocol,world,web,0
2006-04-01,23,Transmission Control Protocol,world,web,0
2006-05-01,19,Transmission Control Protocol,world,web,0
2006-06-01,28,Transmission Control Protocol,world,web,0
2006-07-01,26,Transmission Control Protocol,world,web,0
2006-08-01,10,Transmission Control Protocol,world,web,0
2006-09-01,23,Transmission Control Protocol,world,web,0
2006-10-01,21,Transmission Control Protocol,world,web,0
2006-11-01,20,Transmission Control Protocol,world,web,0
2006-12-01,7,Transmission Control Protocol,world,web,0
2007-01-01,11,Transmission Control Protocol,world,web,0
2007-02-01,23,Transmission Control Protocol,world,web,0
2007-03-01,16,Transmission Control Protocol,world,web,0
2007-04-01,20,Transmission Control Protocol,world,web,0
2007-05-01,15,Transmission Control Protocol,world,web,0
2007-06-01,13,Transmission Control Protocol,world,web,0
2007-07-01,12,Transmission Control Protocol,world,web,0
2007-08-01,18,Transmission Control Protocol,world,web,0
2007-09-01,11,Transmission Control Protocol,world,web,0
2007-10-01,10,Transmission Control Protocol,world,web,0
2007-11-01,20,Transmission Control Protocol,world,web,0
2007-12-01,16,Transmission Control Protocol,world,web,0
2008-01-01,17,Transmission Control Protocol,world,web,0
2008-02-01,18,Transmission Control Protocol,world,web,0
2008-03-01,17,Transmission Control Protocol,world,web,0
2008-04-01,12,Transmission Control Protocol,world,web,0
2008-05-01,16,Transmission Control Protocol,world,web,0
2008-06-01,12,Transmission Control Protocol,world,web,0
2008-07-01,8,Transmission Control Protocol,world,web,0
2008-08-01,9,Transmission Control Protocol,world,web,0
2008-09-01,14,Transmission Control Protocol,world,web,0
2008-10-01,15,Transmission Control Protocol,world,web,0
2008-11-01,13,Transmission Control Protocol,world,web,0
2008-12-01,17,Transmission Control Protocol,world,web,0
2009-01-01,10,Transmission Control Protocol,world,web,0
2009-02-01,15,Transmission Control Protocol,world,web,0
2009-03-01,12,Transmission Control Protocol,world,web,0
2009-04-01,12,Transmission Control Protocol,world,web,0
2009-05-01,14,Transmission Control Protocol,world,web,0
2009-06-01,11,Transmission Control Protocol,world,web,0
2009-07-01,11,Transmission Control Protocol,world,web,0
2009-08-01,11,Transmission Control Protocol,world,web,0
2009-09-01,15,Transmission Control Protocol,world,web,0
2009-10-01,11,Transmission Control Protocol,world,web,0
2009-11-01,17,Transmission Control Protocol,world,web,0
2009-12-01,13,Transmission Control Protocol,world,web,0
2010-01-01,11,Transmission Control Protocol,world,web,0
2010-02-01,12,Transmission Control Protocol,world,web,0
2010-03-01,10,Transmission Control Protocol,world,web,0
2010-04-01,10,Transmission Control Protocol,world,web,0
2010-05-01,8,Transmission Control Protocol,world,web,0
2010-06-01,11,Transmission Control Protocol,world,web,0
2010-07-01,8,Transmission Control Protocol,world,web,0
2010-08-01,10,Transmission Control Protocol,world,web,0
2010-09-01,12,Transmission Control Protocol,world,web,0
2010-10-01,12,Transmission Control Protocol,world,web,0
2010-11-01,17,Transmission Control Protocol,world,web,0
2010-12-01,11,Transmission Control Protocol,world,web,0
2011-01-01,11,Transmission Control Protocol,world,web,0
2011-02-01,10,Transmission Control Protocol,world,web,0
2011-03-01,14,Transmission Control Protocol,world,web,0
2011-04-01,9,Transmission Control Protocol,world,web,0
2011-05-01,14,Transmission Control Protocol,world,web,0
2011-06-01,12,Transmission Control Protocol,world,web,0
2011-07-01,10,Transmission Control Protocol,world,web,0
2011-08-01,6,Transmission Control Protocol,world,web,0
2011-09-01,14,Transmission Control Protocol,world,web,0
2011-10-01,13,Transmission Control Protocol,world,web,0
2011-11-01,9,Transmission Control Protocol,world,web,0
2011-12-01,7,Transmission Control Protocol,world,web,0
2012-01-01,11,Transmission Control Protocol,world,web,0
2012-02-01,13,Transmission Control Protocol,world,web,0
2012-03-01,12,Transmission Control Protocol,world,web,0
2012-04-01,10,Transmission Control Protocol,world,web,0
2012-05-01,10,Transmission Control Protocol,world,web,0
2012-06-01,7,Transmission Control Protocol,world,web,0
2012-07-01,12,Transmission Control Protocol,world,web,0
2012-08-01,9,Transmission Control Protocol,world,web,0
2012-09-01,12,Transmission Control Protocol,world,web,0
2012-10-01,12,Transmission Control Protocol,world,web,0
2012-11-01,9,Transmission Control Protocol,world,web,0
2012-12-01,6,Transmission Control Protocol,world,web,0
2013-01-01,10,Transmission Control Protocol,world,web,0
2013-02-01,11,Transmission Control Protocol,world,web,0
2013-03-01,9,Transmission Control Protocol,world,web,0
2013-04-01,10,Transmission Control Protocol,world,web,0
2013-05-01,9,Transmission Control Protocol,world,web,0
2013-06-01,6,Transmission Control Protocol,world,web,0
2013-07-01,9,Transmission Control Protocol,world,web,0
2013-08-01,7,Transmission Control Protocol,world,web,0
2013-09-01,9,Transmission Control Protocol,world,web,0
2013-10-01,10,Transmission Control Protocol,world,web,0
2013-11-01,11,Transmission Control Protocol,world,web,0
2013-12-01,9,Transmission Control Protocol,world,web,0
2014-01-01,9,Transmission Control Protocol,world,web,0
2014-02-01,7,Transmission Control Protocol,world,web,0
2014-03-01,10,Transmission Control Protocol,world,web,0
2014-04-01,10,Transmission Control Protocol,world,web,0
2014-05-01,10,Transmission Control Protocol,world,web,0
2014-06-01,8,Transmission Control Protocol,world,web,0
2014-07-01,6,Transmission Control Protocol,world,web,0
2014-08-01,7,Transmission Control Protocol,world,web,0
2014-09-01,8,Transmission Control Protocol,world,web,0
2014-10-01,7,Transmission Control Protocol,world,web,0
2014-11-01,13,Transmission Control Protocol,world,web,0
2014-12-01,8,Transmission Control Protocol,world,web,0
2015-01-01,6,Transmission Control Protocol,world,web,0
2015-02-01,9,Transmission Control Protocol,world,web,0
2015-03-01,8,Transmission Control Protocol,world,web,0
2015-04-01,7,Transmission Control Protocol,world,web,0
2015-05-01,10,Transmission Control Protocol,world,web,0
2015-06-01,6,Transmission Control Protocol,world,web,0
2015-07-01,8,Transmission Control Protocol,world,web,0
2015-08-01,5,Transmission Control Protocol,world,web,0
2015-09-01,10,Transmission Control Protocol,world,web,0
2015-10-01,10,Transmission Control Protocol,world,web,0
2015-11-01,11,Transmission Control Protocol,world,web,0
2015-12-01,7,Transmission Control Protocol,world,web,0
2016-01-01,3,Transmission Control Protocol,world,web,0
2016-02-01,7,Transmission Control Protocol,world,web,0
2016-03-01,7,Transmission Control Protocol,world,web,0
2016-04-01,10,Transmission Control Protocol,world,web,0
2016-05-01,6,Transmission Control Protocol,world,web,0
2016-06-01,9,Transmission Control Protocol,world,web,0
2016-07-01,5,Transmission Control Protocol,world,web,0
2016-08-01,5,Transmission Control Protocol,world,web,0
2016-09-01,8,Transmission Control Protocol,world,web,0
2016-10-01,9,Transmission Control Protocol,world,web,0
2016-11-01,8,Transmission Control Protocol,world,web,0
2016-12-01,7,Transmission Control Protocol,world,web,0
2017-01-01,5,Transmission Control Protocol,world,web,0
2017-02-01,10,Transmission Control Protocol,world,web,0
2017-03-01,9,Transmission Control Protocol,world,web,0
2017-04-01,9,Transmission Control Protocol,world,web,0
2017-05-01,6,Transmission Control Protocol,world,web,0
2017-06-01,8,Transmission Control Protocol,world,web,0
2017-07-01,5,Transmission Control Protocol,world,web,0
2017-08-01,7,Transmission Control Protocol,world,web,0
2017-09-01,9,Transmission Control Protocol,world,web,0
2017-10-01,12,Transmission Control Protocol,world,web,0
2017-11-01,10,Transmission Control Protocol,world,web,0
2017-12-01,5,Transmission Control Protocol,world,web,0
2018-01-01,5,Transmission Control Protocol,world,web,0
2018-02-01,7,Transmission Control Protocol,world,web,0
2018-03-01,7,Transmission Control Protocol,world,web,0
2018-04-01,8,Transmission Control Protocol,world,web,0
2018-05-01,6,Transmission Control Protocol,world,web,0
2018-06-01,6,Transmission Control Protocol,world,web,0
2018-07-01,5,Transmission Control Protocol,world,web,0
2018-08-01,5,Transmission Control Protocol,world,web,0
2018-09-01,9,Transmission Control Protocol,world,web,0
2018-10-01,9,Transmission Control Protocol,world,web,0
2018-11-01,7,Transmission Control Protocol,world,web,0
2004-01-01,93,Application programming interface,world,web,0
2004-02-01,63,Application programming interface,world,web,0
2004-03-01,87,Application programming interface,world,web,0
2004-04-01,88,Application programming interface,world,web,0
2004-05-01,76,Application programming interface,world,web,0
2004-06-01,100,Application programming interface,world,web,0
2004-07-01,87,Application programming interface,world,web,0
2004-08-01,57,Application programming interface,world,web,0
2004-09-01,78,Application programming interface,world,web,0
2004-10-01,86,Application programming interface,world,web,0
2004-11-01,80,Application programming interface,world,web,0
2004-12-01,60,Application programming interface,world,web,0
2005-01-01,48,Application programming interface,world,web,0
2005-02-01,74,Application programming interface,world,web,0
2005-03-01,65,Application programming interface,world,web,0
2005-04-01,48,Application programming interface,world,web,0
2005-05-01,53,Application programming interface,world,web,0
2005-06-01,46,Application programming interface,world,web,0
2005-07-01,46,Application programming interface,world,web,0
2005-08-01,67,Application programming interface,world,web,0
2005-09-01,58,Application programming interface,world,web,0
2005-10-01,42,Application programming interface,world,web,0
2005-11-01,54,Application programming interface,world,web,0
2005-12-01,53,Application programming interface,world,web,0
2006-01-01,44,Application programming interface,world,web,0
2006-02-01,40,Application programming interface,world,web,0
2006-03-01,41,Application programming interface,world,web,0
2006-04-01,45,Application programming interface,world,web,0
2006-05-01,45,Application programming interface,world,web,0
2006-06-01,43,Application programming interface,world,web,0
2006-07-01,35,Application programming interface,world,web,0
2006-08-01,37,Application programming interface,world,web,0
2006-09-01,42,Application programming interface,world,web,0
2006-10-01,42,Application programming interface,world,web,0
2006-11-01,30,Application programming interface,world,web,0
2006-12-01,35,Application programming interface,world,web,0
2007-01-01,30,Application programming interface,world,web,0
2007-02-01,39,Application programming interface,world,web,0
2007-03-01,39,Application programming interface,world,web,0
2007-04-01,29,Application programming interface,world,web,0
2007-05-01,50,Application programming interface,world,web,0
2007-06-01,44,Application programming interface,world,web,0
2007-07-01,25,Application programming interface,world,web,0
2007-08-01,29,Application programming interface,world,web,0
2007-09-01,25,Application programming interface,world,web,0
2007-10-01,27,Application programming interface,world,web,0
2007-11-01,28,Application programming interface,world,web,0
2007-12-01,28,Application programming interface,world,web,0
2008-01-01,33,Application programming interface,world,web,0
2008-02-01,36,Application programming interface,world,web,0
2008-03-01,32,Application programming interface,world,web,0
2008-04-01,32,Application programming interface,world,web,0
2008-05-01,33,Application programming interface,world,web,0
2008-06-01,34,Application programming interface,world,web,0
2008-07-01,28,Application programming interface,world,web,0
2008-08-01,31,Application programming interface,world,web,0
2008-09-01,37,Application programming interface,world,web,0
2008-10-01,26,Application programming interface,world,web,0
2008-11-01,20,Application programming interface,world,web,0
2008-12-01,21,Application programming interface,world,web,0
2009-01-01,13,Application programming interface,world,web,0
2009-02-01,35,Application programming interface,world,web,0
2009-03-01,27,Application programming interface,world,web,0
2009-04-01,33,Application programming interface,world,web,0
2009-05-01,31,Application programming interface,world,web,0
2009-06-01,27,Application programming interface,world,web,0
2009-07-01,20,Application programming interface,world,web,0
2009-08-01,24,Application programming interface,world,web,0
2009-09-01,25,Application programming interface,world,web,0
2009-10-01,29,Application programming interface,world,web,0
2009-11-01,30,Application programming interface,world,web,0
2009-12-01,30,Application programming interface,world,web,0
2010-01-01,25,Application programming interface,world,web,0
2010-02-01,31,Application programming interface,world,web,0
2010-03-01,28,Application programming interface,world,web,0
2010-04-01,34,Application programming interface,world,web,0
2010-05-01,30,Application programming interface,world,web,0
2010-06-01,30,Application programming interface,world,web,0
2010-07-01,22,Application programming interface,world,web,0
2010-08-01,26,Application programming interface,world,web,0
2010-09-01,31,Application programming interface,world,web,0
2010-10-01,27,Application programming interface,world,web,0
2010-11-01,18,Application programming interface,world,web,0
2010-12-01,20,Application programming interface,world,web,0
2011-01-01,23,Application programming interface,world,web,0
2011-02-01,23,Application programming interface,world,web,0
2011-03-01,24,Application programming interface,world,web,0
2011-04-01,21,Application programming interface,world,web,0
2011-05-01,23,Application programming interface,world,web,0
2011-06-01,24,Application programming interface,world,web,0
2011-07-01,29,Application programming interface,world,web,0
2011-08-01,31,Application programming interface,world,web,0
2011-09-01,25,Application programming interface,world,web,0
2011-10-01,20,Application programming interface,world,web,0
2011-11-01,27,Application programming interface,world,web,0
2011-12-01,19,Application programming interface,world,web,0
2012-01-01,21,Application programming interface,world,web,0
2012-02-01,30,Application programming interface,world,web,0
2012-03-01,23,Application programming interface,world,web,0
2012-04-01,24,Application programming interface,world,web,0
2012-05-01,22,Application programming interface,world,web,0
2012-06-01,26,Application programming interface,world,web,0
2012-07-01,20,Application programming interface,world,web,0
2012-08-01,29,Application programming interface,world,web,0
2012-09-01,25,Application programming interface,world,web,0
2012-10-01,24,Application programming interface,world,web,0
2012-11-01,20,Application programming interface,world,web,0
2012-12-01,19,Application programming interface,world,web,0
2013-01-01,28,Application programming interface,world,web,0
2013-02-01,23,Application programming interface,world,web,0
2013-03-01,26,Application programming interface,world,web,0
2013-04-01,25,Application programming interface,world,web,0
2013-05-01,22,Application programming interface,world,web,0
2013-06-01,23,Application programming interface,world,web,0
2013-07-01,24,Application programming interface,world,web,0
2013-08-01,19,Application programming interface,world,web,0
2013-09-01,21,Application programming interface,world,web,0
2013-10-01,20,Application programming interface,world,web,0
2013-11-01,22,Application programming interface,world,web,0
2013-12-01,19,Application programming interface,world,web,0
2014-01-01,19,Application programming interface,world,web,0
2014-02-01,24,Application programming interface,world,web,0
2014-03-01,20,Application programming interface,world,web,0
2014-04-01,22,Application programming interface,world,web,0
2014-05-01,17,Application programming interface,world,web,0
2014-06-01,22,Application programming interface,world,web,0
2014-07-01,15,Application programming interface,world,web,0
2014-08-01,20,Application programming interface,world,web,0
2014-09-01,23,Application programming interface,world,web,0
2014-10-01,20,Application programming interface,world,web,0
2014-11-01,20,Application programming interface,world,web,0
2014-12-01,20,Application programming interface,world,web,0
2015-01-01,17,Application programming interface,world,web,0
2015-02-01,21,Application programming interface,world,web,0
2015-03-01,20,Application programming interface,world,web,0
2015-04-01,19,Application programming interface,world,web,0
2015-05-01,19,Application programming interface,world,web,0
2015-06-01,24,Application programming interface,world,web,0
2015-07-01,21,Application programming interface,world,web,0
2015-08-01,21,Application programming interface,world,web,0
2015-09-01,19,Application programming interface,world,web,0
2015-10-01,23,Application programming interface,world,web,0
2015-11-01,20,Application programming interface,world,web,0
2015-12-01,20,Application programming interface,world,web,0
2016-01-01,15,Application programming interface,world,web,0
2016-02-01,20,Application programming interface,world,web,0
2016-03-01,21,Application programming interface,world,web,0
2016-04-01,20,Application programming interface,world,web,0
2016-05-01,15,Application programming interface,world,web,0
2016-06-01,18,Application programming interface,world,web,0
2016-07-01,17,Application programming interface,world,web,0
2016-08-01,18,Application programming interface,world,web,0
2016-09-01,16,Application programming interface,world,web,0
2016-10-01,16,Application programming interface,world,web,0
2016-11-01,16,Application programming interface,world,web,0
2016-12-01,16,Application programming interface,world,web,0
2017-01-01,19,Application programming interface,world,web,0
2017-02-01,16,Application programming interface,world,web,0
2017-03-01,20,Application programming interface,world,web,0
2017-04-01,21,Application programming interface,world,web,0
2017-05-01,18,Application programming interface,world,web,0
2017-06-01,14,Application programming interface,world,web,0
2017-07-01,15,Application programming interface,world,web,0
2017-08-01,16,Application programming interface,world,web,0
2017-09-01,16,Application programming interface,world,web,0
2017-10-01,17,Application programming interface,world,web,0
2017-11-01,20,Application programming interface,world,web,0
2017-12-01,16,Application programming interface,world,web,0
2018-01-01,20,Application programming interface,world,web,0
2018-02-01,21,Application programming interface,world,web,0
2018-03-01,21,Application programming interface,world,web,0
2018-04-01,23,Application programming interface,world,web,0
2018-05-01,19,Application programming interface,world,web,0
2018-06-01,22,Application programming interface,world,web,0
2018-07-01,16,Application programming interface,world,web,0
2018-08-01,16,Application programming interface,world,web,0
2018-09-01,16,Application programming interface,world,web,0
2018-10-01,21,Application programming interface,world,web,0
2018-11-01,20,Application programming interface,world,web,0
2004-01-01,100,Computer network,world,web,0
2004-02-01,92,Computer network,world,web,0
2004-03-01,91,Computer network,world,web,0
2004-04-01,91,Computer network,world,web,0
2004-05-01,93,Computer network,world,web,0
2004-06-01,81,Computer network,world,web,0
2004-07-01,85,Computer network,world,web,0
2004-08-01,89,Computer network,world,web,0
2004-09-01,85,Computer network,world,web,0
2004-10-01,92,Computer network,world,web,0
2004-11-01,81,Computer network,world,web,0
2004-12-01,77,Computer network,world,web,0
2005-01-01,79,Computer network,world,web,0
2005-02-01,80,Computer network,world,web,0
2005-03-01,77,Computer network,world,web,0
2005-04-01,74,Computer network,world,web,0
2005-05-01,69,Computer network,world,web,0
2005-06-01,68,Computer network,world,web,0
2005-07-01,67,Computer network,world,web,0
2005-08-01,75,Computer network,world,web,0
2005-09-01,70,Computer network,world,web,0
2005-10-01,66,Computer network,world,web,0
2005-11-01,64,Computer network,world,web,0
2005-12-01,65,Computer network,world,web,0
2006-01-01,63,Computer network,world,web,0
2006-02-01,60,Computer network,world,web,0
2006-03-01,58,Computer network,world,web,0
2006-04-01,56,Computer network,world,web,0
2006-05-01,55,Computer network,world,web,0
2006-06-01,53,Computer network,world,web,0
2006-07-01,51,Computer network,world,web,0
2006-08-01,56,Computer network,world,web,0
2006-09-01,52,Computer network,world,web,0
2006-10-01,50,Computer network,world,web,0
2006-11-01,49,Computer network,world,web,0
2006-12-01,47,Computer network,world,web,0
2007-01-01,51,Computer network,world,web,0
2007-02-01,49,Computer network,world,web,0
2007-03-01,47,Computer network,world,web,0
2007-04-01,45,Computer network,world,web,0
2007-05-01,45,Computer network,world,web,0
2007-06-01,45,Computer network,world,web,0
2007-07-01,45,Computer network,world,web,0
2007-08-01,47,Computer network,world,web,0
2007-09-01,50,Computer network,world,web,0
2007-10-01,47,Computer network,world,web,0
2007-11-01,46,Computer network,world,web,0
2007-12-01,45,Computer network,world,web,0
2008-01-01,49,Computer network,world,web,0
2008-02-01,48,Computer network,world,web,0
2008-03-01,44,Computer network,world,web,0
2008-04-01,45,Computer network,world,web,0
2008-05-01,43,Computer network,world,web,0
2008-06-01,43,Computer network,world,web,0
2008-07-01,45,Computer network,world,web,0
2008-08-01,45,Computer network,world,web,0
2008-09-01,47,Computer network,world,web,0
2008-10-01,44,Computer network,world,web,0
2008-11-01,45,Computer network,world,web,0
2008-12-01,47,Computer network,world,web,0
2009-01-01,47,Computer network,world,web,0
2009-02-01,47,Computer network,world,web,0
2009-03-01,45,Computer network,world,web,0
2009-04-01,43,Computer network,world,web,0
2009-05-01,41,Computer network,world,web,0
2009-06-01,40,Computer network,world,web,0
2009-07-01,44,Computer network,world,web,0
2009-08-01,46,Computer network,world,web,0
2009-09-01,47,Computer network,world,web,0
2009-10-01,42,Computer network,world,web,0
2009-11-01,46,Computer network,world,web,0
2009-12-01,43,Computer network,world,web,0
2010-01-01,47,Computer network,world,web,0
2010-02-01,45,Computer network,world,web,0
2010-03-01,44,Computer network,world,web,0
2010-04-01,42,Computer network,world,web,0
2010-05-01,41,Computer network,world,web,0
2010-06-01,39,Computer network,world,web,0
2010-07-01,39,Computer network,world,web,0
2010-08-01,42,Computer network,world,web,0
2010-09-01,42,Computer network,world,web,0
2010-10-01,40,Computer network,world,web,0
2010-11-01,40,Computer network,world,web,0
2010-12-01,39,Computer network,world,web,0
2011-01-01,42,Computer network,world,web,0
2011-02-01,40,Computer network,world,web,0
2011-03-01,39,Computer network,world,web,0
2011-04-01,36,Computer network,world,web,0
2011-05-01,36,Computer network,world,web,0
2011-06-01,37,Computer network,world,web,0
2011-07-01,36,Computer network,world,web,0
2011-08-01,36,Computer network,world,web,0
2011-09-01,39,Computer network,world,web,0
2011-10-01,37,Computer network,world,web,0
2011-11-01,35,Computer network,world,web,0
2011-12-01,36,Computer network,world,web,0
2012-01-01,36,Computer network,world,web,0
2012-02-01,35,Computer network,world,web,0
2012-03-01,34,Computer network,world,web,0
2012-04-01,32,Computer network,world,web,0
2012-05-01,34,Computer network,world,web,0
2012-06-01,32,Computer network,world,web,0
2012-07-01,34,Computer network,world,web,0
2012-08-01,35,Computer network,world,web,0
2012-09-01,37,Computer network,world,web,0
2012-10-01,35,Computer network,world,web,0
2012-11-01,34,Computer network,world,web,0
2012-12-01,32,Computer network,world,web,0
2013-01-01,33,Computer network,world,web,0
2013-02-01,34,Computer network,world,web,0
2013-03-01,33,Computer network,world,web,0
2013-04-01,33,Computer network,world,web,0
2013-05-01,29,Computer network,world,web,0
2013-06-01,29,Computer network,world,web,0
2013-07-01,30,Computer network,world,web,0
2013-08-01,30,Computer network,world,web,0
2013-09-01,33,Computer network,world,web,0
2013-10-01,32,Computer network,world,web,0
2013-11-01,32,Computer network,world,web,0
2013-12-01,29,Computer network,world,web,0
2014-01-01,32,Computer network,world,web,0
2014-02-01,32,Computer network,world,web,0
2014-03-01,30,Computer network,world,web,0
2014-04-01,29,Computer network,world,web,0
2014-05-01,28,Computer network,world,web,0
2014-06-01,28,Computer network,world,web,0
2014-07-01,28,Computer network,world,web,0
2014-08-01,30,Computer network,world,web,0
2014-09-01,32,Computer network,world,web,0
2014-10-01,30,Computer network,world,web,0
2014-11-01,30,Computer network,world,web,0
2014-12-01,29,Computer network,world,web,0
2015-01-01,29,Computer network,world,web,0
2015-02-01,31,Computer network,world,web,0
2015-03-01,28,Computer network,world,web,0
2015-04-01,28,Computer network,world,web,0
2015-05-01,27,Computer network,world,web,0
2015-06-01,25,Computer network,world,web,0
2015-07-01,24,Computer network,world,web,0
2015-08-01,28,Computer network,world,web,0
2015-09-01,29,Computer network,world,web,0
2015-10-01,27,Computer network,world,web,0
2015-11-01,27,Computer network,world,web,0
2015-12-01,27,Computer network,world,web,0
2016-01-01,27,Computer network,world,web,0
2016-02-01,29,Computer network,world,web,0
2016-03-01,27,Computer network,world,web,0
2016-04-01,27,Computer network,world,web,0
2016-05-01,27,Computer network,world,web,0
2016-06-01,24,Computer network,world,web,0
2016-07-01,22,Computer network,world,web,0
2016-08-01,22,Computer network,world,web,0
2016-09-01,25,Computer network,world,web,0
2016-10-01,23,Computer network,world,web,0
2016-11-01,24,Computer network,world,web,0
2016-12-01,22,Computer network,world,web,0
2017-01-01,24,Computer network,world,web,0
2017-02-01,25,Computer network,world,web,0
2017-03-01,24,Computer network,world,web,0
2017-04-01,23,Computer network,world,web,0
2017-05-01,23,Computer network,world,web,0
2017-06-01,20,Computer network,world,web,0
2017-07-01,20,Computer network,world,web,0
2017-08-01,21,Computer network,world,web,0
2017-09-01,23,Computer network,world,web,0
2017-10-01,23,Computer network,world,web,0
2017-11-01,25,Computer network,world,web,0
2017-12-01,21,Computer network,world,web,0
2018-01-01,22,Computer network,world,web,0
2018-02-01,23,Computer network,world,web,0
2018-03-01,23,Computer network,world,web,0
2018-04-01,22,Computer network,world,web,0
2018-05-01,22,Computer network,world,web,0
2018-06-01,19,Computer network,world,web,0
2018-07-01,20,Computer network,world,web,0
2018-08-01,21,Computer network,world,web,0
2018-09-01,23,Computer network,world,web,0
2018-10-01,22,Computer network,world,web,0
2018-11-01,22,Computer network,world,web,0
2004-01-01,73,Speech translation,world,web,0
2004-02-01,90,Speech translation,world,web,0
2004-03-01,59,Speech translation,world,web,0
2004-04-01,46,Speech translation,world,web,0
2004-05-01,74,Speech translation,world,web,0
2004-06-01,70,Speech translation,world,web,0
2004-07-01,47,Speech translation,world,web,0
2004-08-01,87,Speech translation,world,web,0
2004-09-01,66,Speech translation,world,web,0
2004-10-01,100,Speech translation,world,web,0
2004-11-01,59,Speech translation,world,web,0
2004-12-01,34,Speech translation,world,web,0
2005-01-01,52,Speech translation,world,web,0
2005-02-01,70,Speech translation,world,web,0
2005-03-01,42,Speech translation,world,web,0
2005-04-01,55,Speech translation,world,web,0
2005-05-01,48,Speech translation,world,web,0
2005-06-01,48,Speech translation,world,web,0
2005-07-01,43,Speech translation,world,web,0
2005-08-01,47,Speech translation,world,web,0
2005-09-01,57,Speech translation,world,web,0
2005-10-01,65,Speech translation,world,web,0
2005-11-01,70,Speech translation,world,web,0
2005-12-01,34,Speech translation,world,web,0
2006-01-01,65,Speech translation,world,web,0
2006-02-01,77,Speech translation,world,web,0
2006-03-01,43,Speech translation,world,web,0
2006-04-01,42,Speech translation,world,web,0
2006-05-01,53,Speech translation,world,web,0
2006-06-01,53,Speech translation,world,web,0
2006-07-01,38,Speech translation,world,web,0
2006-08-01,37,Speech translation,world,web,0
2006-09-01,56,Speech translation,world,web,0
2006-10-01,51,Speech translation,world,web,0
2006-11-01,35,Speech translation,world,web,0
2006-12-01,36,Speech translation,world,web,0
2007-01-01,62,Speech translation,world,web,0
2007-02-01,32,Speech translation,world,web,0
2007-03-01,35,Speech translation,world,web,0
2007-04-01,46,Speech translation,world,web,0
2007-05-01,47,Speech translation,world,web,0
2007-06-01,37,Speech translation,world,web,0
2007-07-01,31,Speech translation,world,web,0
2007-08-01,39,Speech translation,world,web,0
2007-09-01,39,Speech translation,world,web,0
2007-10-01,56,Speech translation,world,web,0
2007-11-01,46,Speech translation,world,web,0
2007-12-01,55,Speech translation,world,web,0
2008-01-01,57,Speech translation,world,web,0
2008-02-01,68,Speech translation,world,web,0
2008-03-01,58,Speech translation,world,web,0
2008-04-01,56,Speech translation,world,web,0
2008-05-01,40,Speech translation,world,web,0
2008-06-01,48,Speech translation,world,web,0
2008-07-01,49,Speech translation,world,web,0
2008-08-01,37,Speech translation,world,web,0
2008-09-01,57,Speech translation,world,web,0
2008-10-01,55,Speech translation,world,web,0
2008-11-01,84,Speech translation,world,web,0
2008-12-01,60,Speech translation,world,web,0
2009-01-01,84,Speech translation,world,web,0
2009-02-01,72,Speech translation,world,web,0
2009-03-01,67,Speech translation,world,web,0
2009-04-01,73,Speech translation,world,web,0
2009-05-01,77,Speech translation,world,web,0
2009-06-01,61,Speech translation,world,web,0
2009-07-01,62,Speech translation,world,web,0
2009-08-01,58,Speech translation,world,web,0
2009-09-01,84,Speech translation,world,web,0
2009-10-01,69,Speech translation,world,web,0
2009-11-01,70,Speech translation,world,web,0
2009-12-01,67,Speech translation,world,web,0
2010-01-01,85,Speech translation,world,web,0
2010-02-01,85,Speech translation,world,web,0
2010-03-01,79,Speech translation,world,web,0
2010-04-01,74,Speech translation,world,web,0
2010-05-01,67,Speech translation,world,web,0
2010-06-01,62,Speech translation,world,web,0
2010-07-01,55,Speech translation,world,web,0
2010-08-01,49,Speech translation,world,web,0
2010-09-01,62,Speech translation,world,web,0
2010-10-01,58,Speech translation,world,web,0
2010-11-01,53,Speech translation,world,web,0
2010-12-01,51,Speech translation,world,web,0
2011-01-01,62,Speech translation,world,web,0
2011-02-01,66,Speech translation,world,web,0
2011-03-01,55,Speech translation,world,web,0
2011-04-01,47,Speech translation,world,web,0
2011-05-01,54,Speech translation,world,web,0
2011-06-01,50,Speech translation,world,web,0
2011-07-01,38,Speech translation,world,web,0
2011-08-01,49,Speech translation,world,web,0
2011-09-01,55,Speech translation,world,web,0
2011-10-01,62,Speech translation,world,web,0
2011-11-01,50,Speech translation,world,web,0
2011-12-01,44,Speech translation,world,web,0
2012-01-01,47,Speech translation,world,web,0
2012-02-01,44,Speech translation,world,web,0
2012-03-01,48,Speech translation,world,web,0
2012-04-01,45,Speech translation,world,web,0
2012-05-01,41,Speech translation,world,web,0
2012-06-01,33,Speech translation,world,web,0
2012-07-01,38,Speech translation,world,web,0
2012-08-01,40,Speech translation,world,web,0
2012-09-01,49,Speech translation,world,web,0
2012-10-01,42,Speech translation,world,web,0
2012-11-01,48,Speech translation,world,web,0
